id,date,airport_code,airport_name,airport_province,location,region,latitude,longitude,incident_type,reportable_incident,incident_country,serious_incident,damage,total_injured,total_uninjured,aircraft_id,aircraft_type,aircraft_model,aircraft_make,organization,operator_type,operation_type,destination_airport_code,destination_airport_name,departure_airport_code,departure_airport_name
125072,2006-03-03 10:28:00,YGL,LA GRANDE RIVIÈRE,QUEBEC,LA GRANDE RIVIÈRE,QUEBEC,53.63333333,77.7,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,88942,AEROPLANE,HS 748 2A,HAWKER SIDDELEY,AIR INUIT,COMMERCIAL,AIR TRANSPORT,YSK,SANIKILUAQ,YGL,LA GRANDE RIVIÈRE
125071,2006-03-06 08:49:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.2,123.18333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,56,87591,HELICOPTER,S-76A,SIKORSKY,HELIJET INTERNATIONAL,COMMERCIAL,AIR TRANSPORT,YWH,Victoria Harbour,YHC,Vancouver Harbour
125069,2006-03-02 13:20:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,83,38399,AEROPLANE,35,LEARJET,SKYSERVICE AVIATION INC,COMMERCIAL,AIR AMBULANCE/ EMERGENCY MEDICAL,YYZ,Lester B. Pearson Intl,YYZ,Lester B. Pearson Intl
125057,2006-03-08 17:15:00,YRM,ROCKY MOUNTAIN HOUSE,ALBERTA,ROCKY MOUNTAIN HOUSE,WESTERN,52.43333333,114.9,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,5,44376,AEROPLANE,45,LEARJET,LONDON AIR SERVICES,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YXD,EDMONTON CITY CENTRE (BLATCHFORD FIELD)
125053,2006-03-02 11:00:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,UNABLE TO PERFORM (vi),INCIDENT REPORTABLE,CANADA,No,NONE,0,132,54892,AEROPLANE,A320-200,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YYC,Calgary Intl
125036,2006-02-28 17:09:00,YQM,Greater Moncton Romeo Lebalnc Intl,NEW BRUNSWICK,Moncton,ATLANTIC,46.11666667,64.68333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,11,87686,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YQM,Greater Moncton Romeo Lebalnc Intl,YYZ,Lester B. Pearson Intl
125005,2006-02-22 19:20:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,UNABLE TO PERFORM (vi),INCIDENT REPORTABLE,CANADA,No,UNKNOWN,0,176,86426,AEROPLANE,767-300,BOEING,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YUL,Pierre Elliott Trudeau Intl
124993,2006-02-24 21:00:00,PZ9,Billy Bishop Toronto City,ONTARIO,Toronto,ONTARIO,43.63333333,79.4,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,8,107675,AEROPLANE,B300,BEECH,"PROVINCE OF ONTARIO, MINISTRY OF NATURAL RESOURCES",STATE,AIR TRANSPORT,PZ9,Billy Bishop Toronto City,YOW,MacDonald-Cartier Intl
124991,2006-02-22 06:30:00,YOW,MacDonald-Cartier Intl,ONTARIO,Ottawa,ONTARIO,45.31666667,75.66666667,J. ROC / LOS,INCIDENT REPORTABLE,CANADA,No,NONE,0,118,50927,AEROPLANE,A320-200,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YOW,MacDonald-Cartier Intl
124985,2006-02-24 13:00:00,YZR,SARNIA (CHRIS HADFIELD),ONTARIO,SARNIA,ONTARIO,43.0,82.31666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,108582,AEROPLANE,UNKNOWN,UNKNOWN,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YZR,SARNIA (CHRIS HADFIELD),YZR,SARNIA (CHRIS HADFIELD)
124955,2006-02-20 17:58:00,YOW,MacDonald-Cartier Intl,ONTARIO,Ottawa,ONTARIO,45.31666667,75.66666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,165,66710,AEROPLANE,A321-200,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YOW,MacDonald-Cartier Intl
124952,2006-02-18 10:40:00,SP8,LAC SEPT-ÎLES,QUEBEC,ST-RAYMOND,QUEBEC,46.93333333,71.75,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,37727,AEROPLANE,185,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,SP8,LAC SEPT-ÎLES,SP8,LAC SEPT-ÎLES
124950,2006-02-15 10:00:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,UNABLE TO PERFORM (vi),INCIDENT REPORTABLE,CANADA,No,NONE,0,123,98954,AEROPLANE,A319,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YEG,Edmonton Intl
124947,2006-02-19 21:30:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.78333333,71.4,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,51,87686,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YQB,Jean Lesage Intl,YYZ,Lester B. Pearson Intl
124946,2006-02-20 20:25:00,YYT,ST. JOHN'S INTL,NEWFOUNDLAND AND LABRADOR,ST. JOHN'S,ATLANTIC,47.61666667,52.75,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,9,96241,HELICOPTER,AS 332 L,EUROCOPTER,COUGAR HELICOPTERS,COMMERCIAL,AIR TRANSPORT,YYT,ST. JOHN'S INTL,YYT,ST. JOHN'S INTL
124939,2006-02-07 02:00:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,139,49555,AEROPLANE,767-300,BOEING,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YVR,Vancouver Intl
124930,2006-02-17 06:47:00,YWG,James Armstrong Richardson Intl,MANITOBA,Winnipeg,CENTRAL,49.91666667,97.23333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,98017,AEROPLANE,727-200,BOEING,KELOWNA FLIGHTCRAFT,COMMERCIAL,AIR TRANSPORT,YWG,James Armstrong Richardson Intl,YMX,MONTRÉAL INTL (MIRABEL)
124929,2006-02-15 02:00:00,YMX,MONTRÉAL INTL (MIRABEL),QUEBEC,MONTRÉAL,QUEBEC,45.68333333,74.03333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,108553,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YQB,Jean Lesage Intl,YYZ,Lester B. Pearson Intl
124924,2006-02-15 05:05:00,YWG,James Armstrong Richardson Intl,MANITOBA,Winnipeg,CENTRAL,49.91666667,97.23333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,108532,AEROPLANE,727-200,BOEING,MORNINGSTAR AIR EXPRESS INC,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YWG,James Armstrong Richardson Intl
124905,2006-02-11 21:08:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,51.11666667,114.01666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,107266,AEROPLANE,727-200,BOEING,MORNINGSTAR AIR EXPRESS INC,COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YVR,Vancouver Intl
124900,2006-02-09 19:45:00,YXU,LONDON,ONTARIO,LONDON,ONTARIO,43.03333333,81.15,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,3,48487,AEROPLANE,PA-46-310P,PIPER,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YXU,LONDON,YXU,LONDON
124899,2006-02-11 09:07:00,YRQ,TROIS-RIVIÈRES,QUEBEC,TROIS-RIVIÈRES,QUEBEC,46.35,72.68333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,108507,AEROPLANE,140,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,TRAINING,YRQ,TROIS-RIVIÈRES,YRQ,TROIS-RIVIÈRES
124890,2006-02-09 06:20:00,YEG,Edmonton Intl,ALBERTA,Edmonton,WESTERN,53.31666667,113.58333333,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,94842,AEROPLANE,727-200,BOEING,KELOWNA FLIGHTCRAFT,COMMERCIAL,AIR TRANSPORT,YHM,HAMILTON,YEG,Edmonton Intl
124887,2006-02-08 15:00:00,ZPC,PINCHER CREEK,ALBERTA,PINCHER CREEK,WESTERN,49.61666667,113.86666667,DIFFICULT TO CONTROL (iv),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,100756,AEROPLANE,550,CESSNA,SKYSERVICE AVIATION INC,COMMERCIAL,AIR TRANSPORT,YXX,ABBOTSFORD,YXH,MEDICINE HAT
124878,2006-02-07 15:25:00,AJ8,PITT MEADOWS,BRITISH COLUMBIA,PITT MEADOWS,PACIFIC,49.21666667,122.71666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,38029,AEROPLANE,PA-34,PIPER,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,AJ8,PITT MEADOWS,AJ8,PITT MEADOWS
124869,2006-02-07 15:00:00,YHM,HAMILTON,ONTARIO,HAMILTON,ONTARIO,43.16666667,79.93333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,6,88570,AEROPLANE,B-25J,NORTH AMERICAN,CANADIAN WARPLANE HERITAGE,PRIVATE,OTHER,YHM,HAMILTON,YZD,DOWNSVIEW
124864,2006-02-07 20:45:00,YQM,Greater Moncton Romeo Lebalnc Intl,NEW BRUNSWICK,Moncton,ATLANTIC,46.11666667,64.68333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,108472,AEROPLANE,727-200,BOEING,MORNING STAR LEASING,COMMERCIAL,AIR TRANSPORT,YMX,MONTRÉAL INTL (MIRABEL),YQM,Greater Moncton Romeo Lebalnc Intl
124845,2006-02-03 23:40:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.78333333,71.4,DIFFICULT TO CONTROL (iv),INCIDENT REPORTABLE,CANADA,No,MINOR,0,38,40070,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YQB,Jean Lesage Intl,YYZ,Lester B. Pearson Intl
124840,2006-02-06 09:09:00,YUL,Pierre Elliott Trudeau Intl,QUEBEC,Montreal,QUEBEC,45.73333333,72.75,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,35,39604,AEROPLANE,DHC-8-100,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YUL,Pierre Elliott Trudeau Intl,YQB,Jean Lesage Intl
124836,2006-02-04 09:53:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.73333333,71.83333333,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,87247,AEROPLANE,DHC-8-100,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YUL,Pierre Elliott Trudeau Intl,YQB,Jean Lesage Intl
124800,2006-01-29 20:05:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,43,79627,AEROPLANE,CL-600-2B19 (CRJ 100),BOMBARDIER,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YOW,MacDonald-Cartier Intl
124787,2006-01-27 10:12:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,51.11666667,114.01666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,42,83493,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YQR,Regina Intl
124786,2006-01-26 08:50:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,142,37220,AEROPLANE,767-200,BOEING,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YUL,Pierre Elliott Trudeau Intl
124784,2006-01-27 10:30:00,YRC,St-Honore,QUEBEC,Chicoutimi,QUEBEC,48.58333333,71.33333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,49018,AEROPLANE,152,CESSNA,EXACT AIR,COMMERCIAL,TRAINING,YRC,St-Honore,YRC,St-Honore
124775,2006-01-24 10:00:00,YLW,KELOWNA,BRITISH COLUMBIA,KELOWNA,PACIFIC,49.95,119.38333333,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,63842,AEROPLANE,CV440,CONVAIR,KELOWNA FLIGHTCRAFT,COMMERCIAL,EXPERIMENTAL/TEST,YLW,KELOWNA,YLW,KELOWNA
124765,2006-01-24 10:20:00,YQG,WINDSOR,ONTARIO,WINDSOR,ONTARIO,42.28333333,82.95,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,108398,AEROPLANE,1900C,BEECH,AIR GEORGIAN,COMMERCIAL,AIR TRANSPORT,YQG,WINDSOR,YHM,HAMILTON
124744,2006-01-21 14:20:00,BS8,PORT ALBERNI (ALBERNI VALLEY REGIONAL),BRITISH COLUMBIA,PORT ALBERNI,PACIFIC,49.15,124.88333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,No,DESTROYED,8,0,95936,AEROPLANE,208 B,CESSNA,INTERNATIONAL EXPRESS AIR CHARTER (REGENCY),COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,YAZ,TOFINO/LONG BEACH
124730,2006-01-18 09:45:00,YQR,Regina Intl,SASKATCHEWAN,Regina,CENTRAL,50.43333333,104.66666667,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,46,95951,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YQR,Regina Intl
124719,2006-01-15 10:15:00,NC4,GUELPH,ONTARIO,GUELPH,ONTARIO,43.56666667,80.2,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,37714,AEROPLANE,150M,CESSNA,AVIATION INTERNATIONAL (CANADA),COMMERCIAL,TRAINING,NC4,GUELPH,NC4,GUELPH
124714,2006-01-18 12:34:00,YPH,INUKJUAK,QUEBEC,INUKJUAK,QUEBEC,58.46666667,78.08333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,90500,AEROPLANE,PA-31,PIPER,ATAI AIR CHARTER,COMMERCIAL,AIR TRANSPORT,YPH,INUKJUAK,YPX,PUVIRNITUQ
124712,2006-01-17 03:45:00,YHM,HAMILTON,ONTARIO,HAMILTON,ONTARIO,43.16666667,79.93333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,108353,AEROPLANE,727-200,BOEING,CARGOJET AIRWAYS LTD.,COMMERCIAL,AIR TRANSPORT,YHM,HAMILTON,YVR,Vancouver Intl
124702,2006-01-11 22:12:00,YHD,DRYDEN REGIONAL,ONTARIO,DRYDEN,CENTRAL,49.83333333,92.75,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,4,95837,AEROPLANE,A100,BEECH,THUNDER AIRLINES,COMMERCIAL,AIR AMBULANCE/ EMERGENCY MEDICAL,YHD,DRYDEN REGIONAL,YRL,Red Lake
124700,2005-12-26 02:10:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.78333333,71.4,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,5,35686,AEROPLANE,CL600-2A12,CANADAIR,SERVICE AERIEN DU QUEBEC,STATE,AIR AMBULANCE/ EMERGENCY MEDICAL,YVO,VAL-D'OR,YQB,Jean Lesage Intl
124699,2006-01-16 11:57:00,YYT,ST. JOHN'S INTL,NEWFOUNDLAND AND LABRADOR,ST. JOHN'S,ATLANTIC,47.61666667,52.75,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,129,108342,AEROPLANE,EMB-190,EMBRAER,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYT,ST. JOHN'S INTL,YYZ,Lester B. Pearson Intl
124694,2006-01-16 07:28:00,YEG,Edmonton Intl,ALBERTA,Edmonton,WESTERN,53.31666667,113.58333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,7,99590,AEROPLANE,BA 31-12,BRITISH AEROSPACE,FLIGHT-OPS INTERNATIONAL INC,COMMERCIAL,AIR TRANSPORT,YEG,Edmonton Intl,YYC,Calgary Intl
124679,2006-01-15 07:08:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.78333333,71.4,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,108332,AEROPLANE,DHC-8 (DASH 8),DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YGP,Gaspé (Michel-Pouliot),YGR,ÎLES-DE-LA-MADELEINE
124643,2006-01-09 19:48:00,EA3,OLDS-DIDSBURY,ALBERTA,OLDS-DIDSBURY,WESTERN,51.71666667,114.1,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,Yes,NONE,0,14,94658,AEROPLANE,SF 340 A,SAAB-FAIRCHILD,CORPAC CANADA  (CORPORATE EXPRESS),COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YMM,FORT MCMURRAY
124642,2006-01-05 14:06:00,YXH,MEDICINE HAT,ALBERTA,MEDICINE HAT,WESTERN,50.01666667,110.71666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,8,95965,AEROPLANE,1900D,BEECH,CENTRAL MOUNTAIN AIR,COMMERCIAL,AIR TRANSPORT,YXH,MEDICINE HAT,YYC,Calgary Intl
124630,2006-01-06 13:00:00,YYJ,Victoria Intl,BRITISH COLUMBIA,Victoria,PACIFIC,48.65,123.43333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,108304,AEROPLANE,180,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YYJ,Victoria Intl,YYJ,Victoria Intl
124629,2006-01-03 10:47:00,YHZ,Stanfield Intl,NOVA SCOTIA,Halifax,ATLANTIC,44.88333333,63.51666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,37,98433,AEROPLANE,737-700,BOEING,WESTJET,COMMERCIAL,AIR TRANSPORT,YHZ,Stanfield Intl,YYZ,Lester B. Pearson Intl
124621,2006-01-06 08:30:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,51.11666667,114.01666667,UNABLE TO PERFORM (vi),INCIDENT REPORTABLE,CANADA,No,NONE,1,101,90484,AEROPLANE,A319-100,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YOW,MacDonald-Cartier Intl,YYC,Calgary Intl
124615,2006-01-05 17:58:00,YVQ,Norman Wells,NORTHWEST TERRITORIES,Norman Wells,WESTERN,65.28333333,126.8,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,4,41757,AEROPLANE,C-54G,DOUGLAS,BUFFALO AIRWAYS LTD.,COMMERCIAL,AIR TRANSPORT,EN9,YELLOWKNIFE,YVQ,Norman Wells
